100.0,63.0,103.0,154.0,40.0,4.6,-4.9,4.4,open
99.0,63.0,103.0,154.0,41.0,2.6,-4.9,5.4,open
100.0,62.0,103.0,154.0,40.0,7.6,-5.9,4.4,open
100.0,63.0,103.0,153.0,40.0,7.6,-5.9,3.4,open
100.0,63.0,103.0,155.0,41.0,6.6,-4.9,3.4,open
100.0,63.0,103.0,154.0,41.0,7.6,-5.9,2.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-5.9,2.4,open
100.0,63.0,103.0,154.0,41.0,7.6,-6.9,1.4,open
100.0,63.0,103.0,154.0,41.0,5.6,-4.9,2.4,open
101.0,63.0,103.0,154.0,40.0,5.6,-5.9,3.4,open
100.0,63.0,104.0,154.0,41.0,7.6,-5.9,4.4,open
100.0,63.0,103.0,155.0,41.0,4.6,-2.9,5.4,open
99.0,63.0,104.0,154.0,42.0,5.6,-5.9,6.4,open
100.0,62.0,103.0,154.0,40.0,6.6,-4.9,5.4,open
99.0,63.0,103.0,154.0,40.0,6.6,-5.9,5.4,open
97.0,62.0,103.0,154.0,41.0,6.6,-4.9,4.4,open
100.0,62.0,103.0,154.0,40.0,6.6,-5.9,6.4,open
100.0,62.0,103.0,155.0,40.0,6.6,-5.9,6.4,open
100.0,62.0,103.0,154.0,41.0,5.6,-6.9,5.4,open
99.0,63.0,104.0,155.0,41.0,7.6,-7.9,3.4,open
100.0,62.0,103.0,154.0,38.0,7.6,-5.9,4.4,open
100.0,63.0,103.0,154.0,41.0,7.6,-5.9,3.4,open
99.0,63.0,104.0,154.0,41.0,7.6,-5.9,2.4,open
100.0,62.0,103.0,155.0,40.0,5.6,-5.9,2.4,open
100.0,63.0,104.0,155.0,41.0,7.6,-6.9,4.4,open
100.0,63.0,104.0,154.0,41.0,6.6,-5.9,5.4,open
100.0,63.0,104.0,154.0,40.0,6.6,-5.9,5.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-7.9,3.4,open
99.0,63.0,104.0,155.0,40.0,5.6,-5.9,4.4,open
100.0,62.0,104.0,155.0,40.0,7.6,-6.9,4.4,open
100.0,62.0,104.0,155.0,41.0,5.6,-4.9,5.4,open
100.0,63.0,103.0,154.0,40.0,7.6,-6.9,4.4,open
100.0,63.0,104.0,153.0,41.0,8.6,-6.9,3.4,open
100.0,62.0,104.0,154.0,41.0,5.6,-5.9,6.4,open
100.0,63.0,103.0,154.0,41.0,7.6,-6.9,5.4,open
100.0,63.0,104.0,154.0,41.0,8.6,-7.9,4.4,open
99.0,63.0,104.0,155.0,41.0,6.6,-5.9,6.4,open
100.0,62.0,103.0,154.0,41.0,6.6,-5.9,5.4,open
100.0,63.0,104.0,154.0,41.0,9.6,-8.9,4.4,open
100.0,63.0,104.0,154.0,40.0,8.6,-7.9,5.4,open
100.0,63.0,103.0,154.0,41.0,7.6,-6.9,4.4,open
100.0,63.0,103.0,154.0,41.0,6.6,-5.9,4.4,open
97.0,63.0,104.0,154.0,41.0,7.6,-6.9,4.4,open
100.0,62.0,103.0,155.0,40.0,9.6,-6.9,3.4,open
100.0,63.0,104.0,154.0,40.0,6.6,-5.9,5.4,open
100.0,63.0,103.0,154.0,41.0,8.6,-7.9,4.4,open
100.0,63.0,103.0,155.0,40.0,8.6,-6.9,4.4,open
100.0,62.0,103.0,154.0,40.0,7.6,-6.9,4.4,open
100.0,63.0,104.0,155.0,40.0,8.6,-6.9,4.4,open
100.0,63.0,104.0,155.0,40.0,7.6,-5.9,3.4,open
100.0,63.0,104.0,154.0,41.0,8.6,-6.9,4.4,open
101.0,63.0,102.0,154.0,40.0,6.6,-6.9,5.4,open
100.0,63.0,103.0,154.0,40.0,7.6,-5.9,5.4,open
97.0,63.0,104.0,154.0,40.0,6.6,-5.9,6.4,open
100.0,62.0,104.0,154.0,40.0,7.6,-5.9,7.4,open
100.0,63.0,104.0,154.0,40.0,7.6,-6.9,5.4,open
100.0,63.0,103.0,154.0,40.0,7.6,-5.9,5.4,open
